n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.0001,risk_averse_greedy,42,0,3,0,1,4,0.2677000011317432,0.0669250002829358,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,1,3,0,1,3,0.1203000138048082,0.0401000046016027,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,2,10,1,1,10,0.3147000097669661,0.0314700009766966,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,3,10,0,1,11,0.3214000025764107,0.0292181820524009,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,4,16,0,1,16,0.4231999919284135,0.0264499994955258,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,5,25,1,1,31,0.8715000003576279,0.0281129032373428,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,6,3,0,1,5,0.1682000001892447,0.0336400000378489,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,7,12,0,1,14,0.3868000057991594,0.0276285718427971,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,8,15,0,1,15,0.4110000154469162,0.0274000010297944,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,9,21,0,1,23,0.6457999988924712,0.0280782608214117,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,10,8,0,1,7,0.2114000089932233,0.0302000012847461,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,11,17,0,1,17,0.4507000267039984,0.0265117662767057,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,12,13,0,1,13,0.3497000143397599,0.0269000011030584,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,13,3,0,1,5,0.162799988174811,0.0325599976349622,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,14,11,0,1,15,0.4068000125698745,0.0271200008379916,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,15,24,1,1,21,1.0084999958053231,0.048023809324063,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,16,24,0,1,24,1.1030999885406343,0.0459624995225264,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,17,2,0,1,2,0.0725999998394399,0.0362999999197199,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,18,25,1,1,28,0.7750999939162284,0.0276821426398653,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,19,16,0,1,18,0.6285000126808882,0.0349166673711604,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,20,14,0,1,14,0.5867000145372003,0.0419071438955143,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,21,24,0,1,22,0.6790999905206263,0.0308681813873011,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,22,3,1,1,3,0.1069999998435378,0.0356666666145126,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,23,14,0,1,18,0.5250000103842467,0.0291666672435692,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,24,19,0,1,18,0.4947999841533601,0.02748888800852,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,25,22,0,1,21,0.5728999967686832,0.0272809522270801,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,26,25,1,1,27,0.7326999912038445,0.0271370367112535,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,27,18,1,1,17,0.4524000105448067,0.0266117653261651,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,28,7,0,1,7,0.2215999993495643,0.0316571427642234,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,29,4,0,1,4,0.1198999816551804,0.0299749954137951,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,30,9,0,1,10,0.2792999730445444,0.0279299973044544,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,31,7,1,1,6,0.1762000028975308,0.0293666671495884,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,32,10,0,1,13,0.3461999876890331,0.0266307682837717,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,33,14,0,1,14,0.3871000080835074,0.0276500005773933,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,34,8,0,1,10,0.2686000079847872,0.0268600007984787,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,35,24,0,1,23,0.6128000095486641,0.0266434786760288,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,36,16,0,1,16,0.4171000036876648,0.026068750230479,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,37,20,1,1,23,0.6092000112403184,0.0264869570104486,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,38,7,0,1,8,0.2180000010412186,0.0272500001301523,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,39,6,0,1,8,0.235399988014251,0.0294249985017813,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,40,23,0,1,23,0.5885999999009073,0.0255913043435177,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,41,2,0,1,3,0.0878999999258667,0.0292999999752889,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,42,25,1,1,25,0.6332000193651766,0.025328000774607,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,43,20,0,1,22,0.5836999916937202,0.02653181780426,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,44,8,0,1,10,0.2663999912329018,0.0266399991232901,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,45,20,0,1,20,0.5352000007405877,0.0267600000370293,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,46,4,0,1,4,0.1162999833468347,0.0290749958367086,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,47,25,1,1,25,0.6638999911956489,0.0265559996478259,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,48,1,0,1,1,0.0357000099029392,0.0357000099029392,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,49,14,0,1,20,0.5428000004030764,0.0271400000201538,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,50,22,0,1,23,0.5978000117465854,0.0259913048585471,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,51,20,0,1,21,0.5394000036176294,0.0256857144579823,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,52,12,0,1,15,0.3865000035148114,0.0257666669009874,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,53,21,0,1,22,0.5758999905083328,0.0261772722958333,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,54,18,0,1,20,0.5180999869480729,0.0259049993474036,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,55,4,0,1,5,0.1394000137224793,0.0278800027444958,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,56,3,0,1,4,0.1129000156652182,0.0282250039163045,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,57,11,0,1,14,0.3590999986045062,0.0256499999003218,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,58,13,0,1,13,0.3357999958097935,0.0258307689084456,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,59,23,1,1,24,0.628299982054159,0.0261791659189232,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,60,16,0,1,18,0.4767999926116317,0.0264888884784239,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,61,8,1,1,8,0.2127999905496835,0.0265999988187104,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,62,18,0,1,16,0.4235999949742108,0.0264749996858881,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,63,5,0,1,6,0.170499988598749,0.0284166647664581,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,64,13,0,1,12,0.3177000035066157,0.0264750002922179,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,65,21,0,1,21,0.5388999998103827,0.0256619047528753,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,66,15,0,1,15,0.3909999795723706,0.0260666653048247,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,67,24,0,1,21,0.5399000074248761,0.0257095241630893,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,68,25,1,1,26,0.6847999757155776,0.0263384606044452,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,69,11,1,1,14,0.3610000130720436,0.0257857152194316,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,70,1,0,1,3,0.0900000159163028,0.0300000053054342,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,71,12,1,1,12,0.3130999975837767,0.0260916664653147,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,72,22,0,1,22,0.575800018850714,0.0261727281295779,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,73,10,0,1,11,0.2892999909818172,0.0262999991801652,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,74,15,1,1,15,0.403399986680597,0.0268933324453731,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,75,4,0,1,4,0.1130000164266675,0.0282500041066668,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,76,3,0,1,3,0.0894000113476067,0.0298000037825355,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,77,15,1,1,20,0.5178999854251742,0.0258949992712587,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,78,8,0,1,11,0.2877999795600772,0.0261636345054615,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,79,16,0,1,15,0.3987000091001391,0.0265800006066759,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,80,13,0,1,14,0.3999000182375312,0.0285642870169665,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,81,24,0,1,22,0.5629999795928597,0.0255909081633118,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,82,4,0,1,4,0.1111000019591301,0.0277750004897825,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,83,1,0,1,1,0.0371000205632299,0.0371000205632299,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,84,15,0,1,15,0.3929999948013574,0.0261999996534238,1,0
5,exp,0.05,0.0001,risk_averse_greedy,42,85,14,1,1,16,0.4142000107094645,0.0258875006693415,0,0
5,exp,0.05,0.0001,risk_averse_greedy,42,86,4,0,1,4,0.1153000048361718,0.0288250012090429,1,0
