n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.2,5.0,standard_rollout,42,3,10,0,0,500,38309.93779998971,76.61987559997942,0,0
5,exp,0.2,5.0,standard_rollout,42,4,16,0,0,500,41084.129399998346,82.16825879999669,0,0
5,exp,0.4,1.0,standard_rollout,42,5,25,1,0,500,38987.225399992894,77.97445079998579,0,1
5,exp,0.4,1.0,standard_rollout,42,6,3,0,0,500,41775.13960000943,83.55027920001885,0,0
5,exp,0.4,1.0,standard_rollout,42,7,12,0,0,500,40399.22679998563,80.79845359997125,0,0
5,exp,0.4,1.0,standard_rollout,42,8,15,0,0,500,43187.87510000402,86.37575020000804,0,0
5,exp,0.4,1.0,standard_rollout,42,9,21,0,0,500,39098.15710000112,78.19631420000223,0,0
5,exp,0.4,2.0,standard_rollout,42,0,3,0,0,500,39353.929799981415,78.70785959996283,0,0
5,exp,0.4,2.0,standard_rollout,42,1,3,0,0,500,40017.974100017454,80.03594820003491,0,0
5,exp,0.4,2.0,standard_rollout,42,2,10,1,0,500,40359.57689999486,80.71915379998973,0,1
5,exp,0.4,2.0,standard_rollout,42,3,10,0,0,500,39028.32009998383,78.05664019996766,0,0
5,exp,0.4,2.0,standard_rollout,42,4,16,0,0,500,39027.12340001017,78.05424680002034,0,0
5,exp,0.4,2.0,standard_rollout,42,5,25,1,0,500,38863.20859999978,77.72641719999956,0,1
5,exp,0.4,2.0,standard_rollout,42,6,3,0,0,500,40464.856000005966,80.92971200001193,0,0
5,exp,0.4,2.0,standard_rollout,42,7,12,0,0,500,39986.865700018825,79.97373140003765,0,0
5,exp,0.4,2.0,standard_rollout,42,8,15,0,0,500,38662.37370000454,77.32474740000907,0,0
5,exp,0.4,2.0,standard_rollout,42,9,21,0,0,500,43113.43319999287,86.22686639998574,0,0
5,exp,0.4,5.0,standard_rollout,42,5,25,1,0,500,40799.936700001126,81.59987340000225,0,1
5,exp,0.4,5.0,standard_rollout,42,6,3,0,0,500,40050.15989998356,80.10031979996711,0,0
5,exp,0.4,5.0,standard_rollout,42,7,12,0,0,500,38586.06950001558,77.17213900003117,0,0
5,exp,0.4,5.0,standard_rollout,42,8,15,0,0,500,39488.100899994606,78.97620179998921,0,0
5,exp,0.4,5.0,standard_rollout,42,9,21,0,0,500,41510.3902000119,83.0207804000238,0,0
5,exp,0.8,0.5,standard_rollout,42,5,25,1,1,86,6803.922999999486,79.11538372092426,0,0
5,exp,0.8,0.5,standard_rollout,42,6,3,0,1,53,4212.47709999443,79.48069999989491,1,0
5,exp,0.8,0.5,standard_rollout,42,7,12,0,1,420,32336.41160000116,76.99145619047894,1,0
5,exp,0.8,0.5,standard_rollout,42,8,15,0,1,105,7844.40210001776,74.70859142874058,1,0
5,exp,0.8,0.5,standard_rollout,42,9,21,0,1,48,3584.8800000094343,74.68500000019655,1,0
5,exp,0.4,5.0,standard_rollout,42,0,3,0,0,500,40672.71659997641,81.34543319995282,0,0
5,exp,0.4,5.0,standard_rollout,42,1,3,0,0,500,40344.32179998839,80.68864359997679,0,0
5,exp,0.4,5.0,standard_rollout,42,2,10,1,0,500,39087.98229999957,78.17596459999913,0,1
5,exp,0.4,5.0,standard_rollout,42,3,10,0,0,500,46704.99840000412,93.40999680000824,0,0
5,exp,0.4,5.0,standard_rollout,42,4,16,0,0,500,42012.35319999978,84.02470639999956,0,0
5,exp,0.8,0.5,standard_rollout,42,0,3,0,1,45,3483.7006999878213,77.41557111084047,1,0
5,exp,0.8,0.5,standard_rollout,42,1,3,0,1,13,1043.1893999921158,80.24533846093199,1,0
5,exp,0.8,0.5,standard_rollout,42,2,10,1,1,49,4446.492700022645,90.74474898005398,0,0
5,exp,0.8,0.5,standard_rollout,42,3,10,0,0,500,41982.92569999467,83.96585139998933,0,0
5,exp,0.8,0.5,standard_rollout,42,4,16,0,1,269,22570.787299977383,83.90627249062224,1,0
5,exp,0.6,1.0,standard_rollout,42,5,25,1,0,500,41299.21500000637,82.59843000001274,0,1
5,exp,0.6,1.0,standard_rollout,42,6,3,0,0,500,41411.42899999977,82.82285799999954,0,0
5,exp,0.6,1.0,standard_rollout,42,7,12,0,1,421,32746.765599993523,77.78329121138604,1,0
5,exp,0.6,1.0,standard_rollout,42,8,15,0,0,500,38924.50570000801,77.84901140001602,0,0
5,exp,0.6,1.0,standard_rollout,42,9,21,0,0,500,37897.606999991694,75.79521399998339,0,0
5,exp,0.6,1.0,standard_rollout,42,0,3,0,0,500,42230.16779997852,84.46033559995703,0,0
5,exp,0.6,1.0,standard_rollout,42,1,3,0,0,500,38530.92099999776,77.06184199999552,0,0
5,exp,0.6,1.0,standard_rollout,42,2,10,1,0,500,39158.40200000093,78.31680400000187,0,1
5,exp,0.6,1.0,standard_rollout,42,3,10,0,0,500,39104.70850000274,78.20941700000549,0,0
5,exp,0.6,1.0,standard_rollout,42,4,16,0,0,500,41550.4682000028,83.1009364000056,0,0
5,exp,0.6,2.0,standard_rollout,42,0,3,0,0,500,44934.22870000359,89.86845740000717,0,0
5,exp,0.6,2.0,standard_rollout,42,1,3,0,0,500,46869.87900000531,93.73975800001062,0,0
5,exp,0.6,2.0,standard_rollout,42,2,10,1,0,500,40375.64919999568,80.75129839999136,0,1
5,exp,0.6,2.0,standard_rollout,42,3,10,0,0,500,41655.58809999493,83.31117619998986,0,0
5,exp,0.6,2.0,standard_rollout,42,4,16,0,0,500,36306.28419999266,72.61256839998532,0,0
5,exp,0.6,2.0,standard_rollout,42,5,25,1,0,500,44406.17740000016,88.81235480000032,0,1
5,exp,0.6,2.0,standard_rollout,42,6,3,0,0,500,47449.97689998127,94.89995379996252,0,0
5,exp,0.6,2.0,standard_rollout,42,7,12,0,0,500,38505.90489999741,77.01180979999481,0,0
5,exp,0.6,2.0,standard_rollout,42,8,15,0,0,500,37798.93829999492,75.59787659998983,0,0
5,exp,0.6,2.0,standard_rollout,42,9,21,0,0,500,36708.90019999933,73.41780039999867,0,0
5,exp,0.6,5.0,standard_rollout,42,0,3,0,0,500,39833.24470001389,79.66648940002779,0,0
5,exp,0.6,5.0,standard_rollout,42,1,3,0,0,500,38883.412300026976,77.76682460005395,0,0
5,exp,0.6,5.0,standard_rollout,42,2,10,1,0,500,45431.03979999432,90.86207959998865,0,1
5,exp,0.6,5.0,standard_rollout,42,3,10,0,0,500,36506.13909997628,73.01227819995256,0,0
5,exp,0.6,5.0,standard_rollout,42,4,16,0,0,500,34338.3138999925,68.676627799985,0,0
5,exp,0.6,5.0,standard_rollout,42,5,25,1,0,500,43133.93010001164,86.26786020002328,0,1
5,exp,0.6,5.0,standard_rollout,42,6,3,0,0,500,38818.70750000235,77.6374150000047,0,0
5,exp,0.6,5.0,standard_rollout,42,7,12,0,0,500,37976.17380000884,75.95234760001767,0,0
5,exp,0.6,5.0,standard_rollout,42,8,15,0,0,500,35674.49220002163,71.34898440004326,0,0
5,exp,0.6,5.0,standard_rollout,42,9,21,0,0,500,24533.911399979843,49.067822799959686,0,0
5,exp,0.8,1.0,standard_rollout,42,0,3,0,0,500,38983.22059999919,77.96644119999837,0,0
5,exp,0.8,1.0,standard_rollout,42,1,3,0,0,500,36720.30190000078,73.44060380000155,0,0
5,exp,0.8,1.0,standard_rollout,42,2,10,1,0,500,31600.00360000413,63.20000720000826,0,1
5,exp,0.8,1.0,standard_rollout,42,3,10,0,0,500,23836.914999992587,47.67382999998517,0,0
5,exp,0.8,1.0,standard_rollout,42,4,16,0,0,500,21741.69210001128,43.48338420002256,0,0
5,exp,0.8,1.0,standard_rollout,42,5,25,1,0,500,42315.20320000709,84.63040640001418,0,1
5,exp,0.8,1.0,standard_rollout,42,6,3,0,0,500,36204.57780000288,72.40915560000576,0,0
5,exp,0.8,1.0,standard_rollout,42,7,12,0,0,500,28569.24089998938,57.13848179997876,0,0
5,exp,0.8,1.0,standard_rollout,42,8,15,0,0,500,22589.26209999481,45.17852419998962,0,0
5,exp,0.8,1.0,standard_rollout,42,9,21,0,0,500,21798.37280002539,43.59674560005078,0,0
5,exp,0.8,2.0,standard_rollout,42,0,3,0,0,500,37234.49370000162,74.46898740000324,0,0
5,exp,0.8,2.0,standard_rollout,42,1,3,0,0,500,35358.319099992514,70.71663819998503,0,0
5,exp,0.8,2.0,standard_rollout,42,2,10,1,0,500,27447.996000002604,54.89599200000521,0,1
5,exp,0.8,2.0,standard_rollout,42,3,10,0,0,500,23076.77840001997,46.15355680003995,0,0
5,exp,0.8,2.0,standard_rollout,42,4,16,0,0,500,21170.850499998774,42.34170099999756,0,0
5,exp,0.8,2.0,standard_rollout,42,5,25,1,0,500,36898.10590000707,73.79621180001413,0,1
5,exp,0.8,2.0,standard_rollout,42,6,3,0,0,500,35782.58999998798,71.56517999997595,0,0
5,exp,0.8,2.0,standard_rollout,42,7,12,0,0,500,26267.239100008737,52.53447820001748,0,0
5,exp,0.8,2.0,standard_rollout,42,8,15,0,0,500,22368.074300000444,44.73614860000089,0,0
5,exp,0.8,2.0,standard_rollout,42,9,21,0,0,500,21166.123500006503,42.33224700001301,0,0
5,exp,0.8,5.0,standard_rollout,42,0,3,0,0,500,37037.67200000584,74.07534400001168,0,0
5,exp,0.8,5.0,standard_rollout,42,1,3,0,0,500,34920.455399987986,69.84091079997597,0,0
5,exp,0.8,5.0,standard_rollout,42,2,10,1,0,500,24948.76130000921,49.89752260001842,0,1
5,exp,0.8,5.0,standard_rollout,42,3,10,0,0,500,22041.178200015565,44.08235640003113,0,0
5,exp,0.8,5.0,standard_rollout,42,4,16,0,0,500,20776.24510001624,41.55249020003248,0,0
5,exp,0.8,5.0,standard_rollout,42,5,25,1,0,500,36572.44109999738,73.14488219999475,0,1
5,exp,0.8,5.0,standard_rollout,42,6,3,0,0,500,34465.75840000878,68.93151680001756,0,0
5,exp,0.8,5.0,standard_rollout,42,7,12,0,0,500,23766.8761999812,47.5337523999624,0,0
5,exp,0.8,5.0,standard_rollout,42,8,15,0,0,500,22184.680299978936,44.36936059995787,0,0
5,exp,0.8,5.0,standard_rollout,42,9,21,0,0,500,20272.528200002853,40.545056400005706,0,0
