n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,1.0,risk_averse_greedy,42,48,1,0,1,1,0.0413000234402716,0.0413000234402716,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,49,14,0,1,19,0.5062000127509236,0.0266421059342591,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,50,22,0,1,22,0.6160000048112124,0.0280000002186914,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,51,20,0,1,20,0.5406999844126403,0.027034999220632,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,52,12,0,1,13,0.3454000107012689,0.0265692315924053,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,53,21,0,1,29,0.758399983169511,0.0261517235575693,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,54,18,0,1,19,0.5035999929532409,0.0265052627870126,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,55,4,0,1,7,0.191499973880127,0.0273571391257324,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,56,3,0,1,4,0.1109000004362315,0.0277250001090578,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,57,11,0,1,11,0.2850999881047755,0.0259181807367977,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,58,13,0,1,15,0.3934999986086041,0.0262333332405736,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,59,23,1,1,20,0.5171999800950289,0.0258599990047514,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,60,16,0,1,16,0.4221000126563012,0.0263812507910188,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,61,8,1,1,13,0.3545000217854976,0.0272692324450382,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,62,18,0,1,18,0.469199992949143,0.0260666662749523,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,63,5,0,1,9,0.2383000100962817,0.0264777788995868,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,64,13,0,1,17,0.4505000251810998,0.0265000014812411,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,65,21,0,1,23,0.6102000188548118,0.0265304356023831,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,66,15,0,1,17,0.443600001744926,0.0260941177497015,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,67,24,0,1,27,0.7028999971225858,0.0260333332267624,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,68,25,1,1,21,0.5453999910969287,0.0259714281474727,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,69,11,1,1,13,0.3444000030867755,0.0264923079297519,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,70,1,0,1,1,0.0358000106643885,0.0358000106643885,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,71,12,1,1,17,0.451300002168864,0.0265470589511096,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,72,22,0,1,22,0.5834999901708215,0.0265227268259464,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,73,10,0,1,13,0.3474000259302556,0.0267230789177119,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,74,15,1,1,16,0.4275999963283539,0.0267249997705221,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,75,4,0,1,5,0.1422000059392303,0.028440001187846,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,76,3,0,1,2,0.0626000110059976,0.0313000055029988,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,77,15,1,1,16,0.4158999945502728,0.025993749659392,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,78,8,0,1,9,0.2389999863225966,0.026555554035844,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,79,16,0,1,16,0.4290000069886446,0.0268125004367902,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,80,13,0,1,19,0.4891999997198581,0.0257473684063083,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,81,24,0,1,20,0.5253000126685947,0.0262650006334297,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,82,4,0,1,4,0.1101999951060861,0.0275499987765215,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,83,1,0,1,1,0.0379999983124434,0.0379999983124434,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,84,15,0,1,18,0.4851999983657151,0.0269555554647619,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,85,14,1,1,19,0.4929999995511025,0.0259473683974264,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,86,4,0,1,7,0.1929999853018671,0.0275714264716953,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,87,13,0,1,12,0.322199979564175,0.0268499982970145,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,88,20,0,1,23,0.6007999763824046,0.0261217381035828,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,89,15,0,1,22,0.5665000062435865,0.0257500002837993,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,90,17,0,1,17,0.4466999962460249,0.0262764703674132,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,91,5,0,1,7,0.1873000001069158,0.0267571428724165,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,92,19,0,1,27,0.7020999910309911,0.0260037033715181,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,93,6,0,1,8,0.2150000073015689,0.0268750009126961,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,94,15,0,1,15,0.4033000150229782,0.0268866676681985,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,95,8,1,1,9,0.2389999863225966,0.026555554035844,0,0
5,exp,0.05,1.0,risk_averse_greedy,42,96,17,0,1,17,0.4499000206124037,0.0264647070948472,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,97,1,0,1,1,0.0351000053342431,0.0351000053342431,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,98,7,0,1,9,0.2389000146649778,0.0265444460738864,1,0
5,exp,0.05,1.0,risk_averse_greedy,42,99,22,0,1,20,0.5244000058155507,0.0262200002907775,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,0,3,0,1,3,0.2072000061161816,0.0690666687053938,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,1,3,0,1,3,0.1252999936696142,0.041766664556538,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,2,10,1,1,9,0.3152000135742128,0.035022223730468,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,3,10,0,1,10,0.2873000048566609,0.028730000485666,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,4,16,0,1,16,0.4353999975137412,0.0272124998446088,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,5,25,1,1,26,0.6966000073589385,0.0267923079753437,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,6,3,0,1,3,0.1162000116892159,0.0387333372297386,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,7,12,0,1,12,0.306100002489984,0.025508333540832,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,8,15,0,1,11,0.3042000171262771,0.0276545470114797,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,9,21,0,1,25,0.6598999898415059,0.0263959995936602,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,10,8,0,1,8,0.2474999928381294,0.0309374991047661,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,11,17,0,1,16,0.4177000082563609,0.0261062505160225,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,12,13,0,1,13,0.3501000173855573,0.0269307705681197,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,13,3,0,1,4,0.1135000202339142,0.0283750050584785,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,14,11,0,1,16,0.4210000042803585,0.0263125002675224,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,15,24,1,1,22,0.5654999986290932,0.0257045453922315,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,16,24,0,1,23,0.585400004638359,0.0254521741147112,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,17,2,0,1,7,0.1850999833550304,0.0264428547650043,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,18,25,1,1,27,0.7200999825727195,0.0266703697249155,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,19,16,0,1,17,0.4690999921876937,0.0275941171875113,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,20,14,0,1,15,0.4230999911669642,0.0282066660777976,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,21,24,0,1,24,0.6606999959331006,0.0275291664972125,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,22,3,1,1,3,0.1032000000122934,0.0344000000040978,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,23,14,0,1,13,0.3612999862525612,0.0277923066348124,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,24,19,0,1,20,0.5831000162288547,0.0291550008114427,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,25,22,0,1,22,0.5765999958384782,0.0262090907199308,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,26,25,1,1,25,0.6293999904301018,0.025175999617204,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,27,18,1,1,23,0.5720999906770885,0.0248739126381342,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,28,7,0,1,8,0.2132000226993113,0.0266500028374139,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,29,4,0,1,7,0.18809997709468,0.02687142529924,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,30,9,0,1,14,0.375600007828325,0.0268285719877375,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,31,7,1,1,7,0.1894999877549708,0.0270714268221386,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,32,10,0,1,14,0.3786000015679747,0.0270428572548553,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,33,14,0,1,15,0.6601999921258539,0.0440133328083902,1,0
