n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.5,greedy,42,53,21,0,1,27,0.381499994546175,0.0141296294276361,1,0
5,exp,0.05,0.5,greedy,42,54,18,0,1,21,0.3274999908171594,0.0155952376579599,1,0
5,exp,0.05,0.5,greedy,42,55,4,0,1,5,0.0831999932415783,0.0166399986483156,1,0
5,exp,0.05,0.5,greedy,42,56,3,0,1,3,0.0560000189580023,0.0186666729860007,1,0
5,exp,0.05,0.5,greedy,42,57,11,0,1,11,0.1727000053506344,0.0157000004864213,1,0
5,exp,0.05,0.5,greedy,42,58,13,0,1,13,0.1958999782800674,0.0150692290984667,1,0
5,exp,0.05,0.5,greedy,42,59,23,1,1,21,0.3194000164512545,0.0152095245929168,0,0
5,exp,0.05,0.5,greedy,42,60,16,0,1,15,0.2316000172868371,0.0154400011524558,1,0
5,exp,0.05,0.5,greedy,42,61,8,1,1,14,0.2318999904673546,0.0165642850333824,0,0
5,exp,0.05,0.5,greedy,42,62,18,0,1,20,0.3094000276178121,0.0154700013808906,1,0
5,exp,0.05,0.5,greedy,42,63,5,0,1,7,0.1122000103350728,0.0160285729050104,1,0
5,exp,0.05,0.5,greedy,42,64,13,0,1,15,0.2303000073879957,0.0153533338258663,1,0
5,exp,0.05,0.5,greedy,42,65,21,0,1,22,0.3246999986004084,0.0147590908454731,1,0
5,exp,0.05,0.5,greedy,42,66,15,0,1,16,0.2447000006213784,0.0152937500388361,1,0
5,exp,0.05,0.5,greedy,42,67,24,0,1,23,0.3441000008024275,0.0149608696001055,1,0
5,exp,0.05,0.5,greedy,42,68,25,1,1,25,0.3776999947149306,0.0151079997885972,0,0
5,exp,0.05,0.5,greedy,42,69,11,1,1,11,0.1727000053506344,0.0157000004864213,0,0
5,exp,0.05,0.5,greedy,42,70,1,0,1,1,0.0264000263996422,0.0264000263996422,1,0
5,exp,0.05,0.5,greedy,42,71,12,1,1,13,0.2039999817498028,0.0156923062884463,0,0
5,exp,0.05,0.5,greedy,42,72,22,0,1,26,0.3874999820254743,0.0149038454625182,1,0
5,exp,0.05,0.5,greedy,42,73,10,0,1,10,0.153200002387166,0.0153200002387166,1,0
5,exp,0.05,0.5,greedy,42,74,15,1,1,14,0.2138999989256262,0.0152785713518304,0,0
5,exp,0.05,0.5,greedy,42,75,4,0,1,5,0.0832999940030276,0.0166599988006055,1,0
5,exp,0.05,0.5,greedy,42,76,3,0,1,5,0.0859999854583293,0.0171999970916658,1,0
5,exp,0.05,0.5,greedy,42,77,15,1,1,15,0.2316999889444559,0.0154466659296303,0,0
5,exp,0.05,0.5,greedy,42,78,8,0,1,8,0.1288999919779598,0.0161124989972449,1,0
5,exp,0.05,0.5,greedy,42,79,16,0,1,18,0.2723999787122011,0.0151333321506778,1,0
5,exp,0.05,0.5,greedy,42,80,13,0,1,15,0.2282999921590089,0.0152199994772672,1,0
5,exp,0.05,0.5,greedy,42,81,24,0,1,26,0.3976000007241964,0.0152923077201614,1,0
5,exp,0.05,0.5,greedy,42,82,4,0,1,6,0.0976999872364103,0.0162833312060683,1,0
5,exp,0.05,0.5,greedy,42,83,1,0,1,1,0.0260999950114637,0.0260999950114637,1,0
5,exp,0.05,0.5,greedy,42,84,15,0,1,14,0.2286999952048063,0.0163357139432004,1,0
5,exp,0.05,0.5,greedy,42,85,14,1,1,14,0.2150000073015689,0.0153571433786835,0,0
5,exp,0.05,0.5,greedy,42,86,4,0,1,4,0.0709000159986317,0.0177250039996579,1,0
5,exp,0.05,0.5,greedy,42,87,13,0,1,16,0.2419000084046274,0.0151187505252892,1,0
5,exp,0.05,0.5,greedy,42,88,20,0,1,20,0.2993999805767089,0.0149699990288354,1,0
5,exp,0.05,0.5,greedy,42,89,15,0,1,14,0.2300000051036477,0.0164285717931176,1,0
5,exp,0.05,0.5,greedy,42,90,17,0,1,18,0.2740999916568398,0.0152277773142688,1,0
5,exp,0.05,0.5,greedy,42,91,5,0,1,5,0.0823000154923647,0.0164600030984729,1,0
5,exp,0.05,0.5,greedy,42,92,19,0,1,16,0.2533000078983605,0.0158312504936475,1,0
5,exp,0.05,0.5,greedy,42,93,6,0,1,8,0.1259999989997595,0.0157499998749699,1,0
5,exp,0.05,0.5,greedy,42,94,15,0,1,15,0.2290999982506036,0.0152733332167069,1,0
5,exp,0.05,0.5,greedy,42,95,8,1,1,11,0.1703000161796808,0.0154818196526982,0,0
5,exp,0.05,0.5,greedy,42,96,17,0,1,18,0.2714000002015382,0.0150777777889743,1,0
5,exp,0.05,0.5,greedy,42,97,1,0,1,1,0.025299988919869,0.025299988919869,1,0
5,exp,0.05,0.5,greedy,42,98,7,0,1,7,0.1127999857999384,0.0161142836857054,1,0
5,exp,0.05,0.5,greedy,42,99,22,0,1,25,0.3752000047825277,0.0150080001913011,1,0
5,exp,0.05,0.0001,greedy,42,0,3,0,1,3,0.1929000136442482,0.0643000045480827,1,0
5,exp,0.05,0.0001,greedy,42,1,3,0,1,4,0.0931999820750206,0.0232999955187551,1,0
5,exp,0.05,0.0001,greedy,42,2,10,1,1,11,0.1974999904632568,0.0179545445875688,0,0
5,exp,0.05,0.0001,greedy,42,3,10,0,1,9,0.1573000045027583,0.0174777782780842,1,0
5,exp,0.05,0.0001,greedy,42,4,16,0,1,17,0.2672999980859458,0.0157235292991732,1,0
5,exp,0.05,0.0001,greedy,42,5,25,1,1,27,0.4519999783951789,0.0167407399405621,0,0
5,exp,0.05,0.0001,greedy,42,6,3,0,1,3,0.0618000049144029,0.0206000016381343,1,0
5,exp,0.05,0.0001,greedy,42,7,12,0,1,14,0.2179000002797693,0.0155642857342692,1,0
5,exp,0.05,0.0001,greedy,42,8,15,0,1,18,0.3778000245802104,0.0209888902544561,1,0
5,exp,0.05,0.0001,greedy,42,9,21,0,1,21,0.3256999771110713,0.0155095227195748,1,0
5,exp,0.05,0.0001,greedy,42,10,8,0,1,9,0.147600017953664,0.0164000019948515,1,0
5,exp,0.05,0.0001,greedy,42,11,17,0,1,18,0.2783999952953309,0.0154666664052961,1,0
5,exp,0.05,0.0001,greedy,42,12,13,0,1,14,0.2277999883517623,0.0162714277394115,1,0
5,exp,0.05,0.0001,greedy,42,13,3,0,1,4,0.0753999920561909,0.0188499980140477,1,0
5,exp,0.05,0.0001,greedy,42,14,11,0,1,11,0.1819999888539314,0.0165454535321755,1,0
5,exp,0.05,0.0001,greedy,42,15,24,1,1,22,0.3448000061325729,0.0156727275514805,0,0
5,exp,0.05,0.0001,greedy,42,16,24,0,1,29,0.4362000036053359,0.0150413794346667,1,0
5,exp,0.05,0.0001,greedy,42,17,2,0,1,2,0.0400000135414302,0.0200000067707151,1,0
5,exp,0.05,0.0001,greedy,42,18,25,1,1,27,0.4138000076636672,0.0153259262097654,0,0
5,exp,0.05,0.0001,greedy,42,19,16,0,1,16,0.2450000029057264,0.0153125001816079,1,0
5,exp,0.05,0.0001,greedy,42,20,14,0,1,15,0.2486000012140721,0.0165733334142714,1,0
5,exp,0.05,0.0001,greedy,42,21,24,0,1,25,0.3911000094376504,0.015644000377506,1,0
5,exp,0.05,0.0001,greedy,42,22,3,1,1,4,0.0750999897718429,0.0187749974429607,0,0
5,exp,0.05,0.0001,greedy,42,23,14,0,1,16,0.2498000103514641,0.0156125006469665,1,0
5,exp,0.05,0.0001,greedy,42,24,19,0,1,22,0.3350999904796481,0.0152318177490749,1,0
5,exp,0.05,0.0001,greedy,42,25,22,0,1,23,0.3418000123929232,0.0148608701040401,1,0
5,exp,0.05,0.0001,greedy,42,26,25,1,1,25,0.3776999947149306,0.0151079997885972,0,0
5,exp,0.05,0.0001,greedy,42,27,18,1,1,16,0.2495000080671161,0.0155937505041947,0,0
5,exp,0.05,0.0001,greedy,42,28,7,0,1,8,0.1271000073757022,0.0158875009219627,1,0
